NOSE_X,NOSE_Y,NOSE_Z,LEFT_EYE_INNER_X,LEFT_EYE_INNER_Y,LEFT_EYE_INNER_Z,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_Z,LEFT_EYE_OUTER_X,LEFT_EYE_OUTER_Y,LEFT_EYE_OUTER_Z,RIGHT_EYE_INNER_X,RIGHT_EYE_INNER_Y,RIGHT_EYE_INNER_Z,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_Z,RIGHT_EYE_OUTER_X,RIGHT_EYE_OUTER_Y,RIGHT_EYE_OUTER_Z,LEFT_EAR_X,LEFT_EAR_Y,LEFT_EAR_Z,RIGHT_EAR_X,RIGHT_EAR_Y,RIGHT_EAR_Z,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_LEFT_Z,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,MOUTH_RIGHT_Z,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_Z,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_Z,LEFT_ELBOW_X,LEFT_ELBOW_Y,LEFT_ELBOW_Z,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_ELBOW_Z,LEFT_WRIST_X,LEFT_WRIST_Y,LEFT_WRIST_Z,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_WRIST_Z,LEFT_PINKY_X,LEFT_PINKY_Y,LEFT_PINKY_Z,RIGHT_PINKY_X,RIGHT_PINKY_Y,RIGHT_PINKY_Z,LEFT_INDEX_X,LEFT_INDEX_Y,LEFT_INDEX_Z,RIGHT_INDEX_X,RIGHT_INDEX_Y,RIGHT_INDEX_Z,LEFT_THUMB_X,LEFT_THUMB_Y,LEFT_THUMB_Z,RIGHT_THUMB_X,RIGHT_THUMB_Y,RIGHT_THUMB_Z,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z,INSTRUCTION
0.5280872583389280,0.26547539234161400,-0.10189381241798400,0.5279249548912050,0.251818984746933,-0.0820201188325882,0.5286484956741330,0.25234493613243100,-0.08199997991323470,0.529301643371582,0.2528972625732420,-0.08194086700677870,0.5238609910011290,0.24999038875103000,-0.10790660977363600,0.5215559005737310,0.24921303987503100,-0.10794738680124300,0.5186916589736940,0.2483977973461150,-0.10802952200174300,0.5238759517669680,0.258744478225708,0.0181410051882267,0.5092748999595640,0.25185471773147600,-0.09892896562814710,0.5267332792282100,0.2804547846317290,-0.06164892017841340,0.5226078033447270,0.2782324254512790,-0.09545328468084340,0.5062384009361270,0.34289032220840500,0.13906140625476800,0.48775431513786300,0.32788482308387800,-0.15418246388435400,0.48085200786590600,0.4420163035392760,0.1922919750213620,0.44518277049064600,0.39663317799568200,-0.20898538827896100,0.49289533495903000,0.5206812620162960,0.13703562319278700,0.47770175337791400,0.4907451570034030,-0.2157769501209260,0.4936980903148650,0.553497850894928,0.1355961710214620,0.4801338315010070,0.5222649574279790,-0.2410961240530010,0.4978243112564090,0.5516908764839170,0.11181382089853300,0.49028143286705000,0.519373893737793,-0.23134222626686100,0.4979676604270940,0.5373908877372740,0.12359694391489000,0.49170857667923000,0.5125454068183900,-0.2099144458770750,0.5041866898536680,0.5703309178352360,0.0938573032617569,0.4935486912727360,0.5639113783836370,-0.09396515041589740,0.49107134342193600,0.7223799824714660,0.11079207062721300,0.4830227494239810,0.7264251708984380,-0.06799911707639690,0.4771358370780950,0.875899076461792,0.17566326260566700,0.4816672205924990,0.8954938054084780,-0.014970694668591000,0.4658873379230500,0.9034641981124880,0.17721115052700000,0.47069698572158800,0.9281145930290220,-0.013719607144594200,0.5116559267044070,0.9049971699714660,0.12401269376277900,0.5224831700325010,0.9234660863876340,-0.09026891738176350,come into a low lunge
0.6677589416503910,0.5287133455276490,-0.10960277169942900,0.672159731388092,0.511825442314148,-0.10139387100935000,0.6714963316917420,0.5106963515281680,-0.10144815593957900,0.6707727909088140,0.5092782378196720,-0.10147245228290600,0.6720531582832340,0.5111614465713500,-0.13062480092048600,0.6713544130325320,0.5096242427825930,-0.13063006103038800,0.6705843210220340,0.5078799724578860,-0.13064374029636400,0.6599159836769100,0.49845418334007300,-0.04151303321123120,0.6608244776725770,0.5000577569007870,-0.17565913498401600,0.6574879288673400,0.5345491766929630,-0.08431002497673040,0.6573159098625180,0.5338598489761350,-0.1232878714799880,0.6087376475334170,0.5206767320632940,0.06793747842311860,0.6204966902732850,0.5463367104530330,-0.23579145967960400,0.607286810874939,0.6429155468940740,0.06941885501146320,0.6217848062515260,0.6782373785972600,-0.28055059909820600,0.6111230850219730,0.7619205117225650,-0.01771787740290170,0.6273289918899540,0.8102347254753110,-0.2527964413166050,0.6178677082061770,0.7689855098724370,-0.010990185663104100,0.6281128525733950,0.8469178080558780,-0.28997382521629300,0.6198304891586300,0.7860887050628660,-0.045713040977716400,0.6291577816009520,0.846867561340332,-0.2634839415550230,0.6175649762153630,0.7808756232261660,-0.03393931686878200,0.6268297433853150,0.8360316157341000,-0.24395868182182300,0.5117158889770510,0.5896800756454470,0.0963611975312233,0.49279746413230900,0.5992311239242550,-0.09626610577106480,0.6017243266105650,0.6305411458015440,0.18686597049236300,0.4270087480545040,0.7360519766807560,-0.09942328929901120,0.5932148098945620,0.8086992502212520,0.2800847887992860,0.32883113622665400,0.8050607442855840,-0.028435660526156400,0.578003466129303,0.8385147452354430,0.2848987877368930,0.3103620707988740,0.8097164034843450,-0.02425353415310380,0.6296223998069760,0.8439767360687260,0.266539067029953,0.3549550473690030,0.870696485042572,-0.08474285900592800,place your hands on your front leg knee
0.6675470471382140,0.5296658277511600,-0.10837865620851500,0.6720304489135740,0.5126104950904850,-0.10000691562891000,0.6713844537734990,0.5114549398422240,-0.10006090253591500,0.6706893444061280,0.5100203156471250,-0.10008060932159400,0.6719235181808470,0.5120034217834470,-0.12903280556201900,0.6712434887886050,0.5104706883430480,-0.1290402114391330,0.6705017685890200,0.5086922645568850,-0.12905538082122800,0.6599476337432860,0.4990929365158080,-0.03999803960323330,0.660854160785675,0.5005337595939640,-0.17317228019237500,0.6574336290359500,0.5349146723747250,-0.08316002041101460,0.6571916937828060,0.5342732071876530,-0.12187814712524400,0.6089772582054140,0.5212633013725280,0.06924574077129360,0.6205161213874820,0.5474609136581420,-0.23344534635543800,0.6074973344802860,0.6421290040016170,0.06847383081912990,0.6219584345817570,0.678913950920105,-0.27972277998924300,0.6108447909355160,0.7603372931480410,-0.019779441878199600,0.62751305103302,0.8106095790863040,-0.2527749836444860,0.6177610158920290,0.7690702080726620,-0.013270880095660700,0.6281942129135130,0.8473636507987980,-0.28964340686798100,0.6196097731590270,0.777492105960846,-0.04789789766073230,0.6292863488197330,0.8472663760185240,-0.2630627453327180,0.6176490187644960,0.7751936316490170,-0.03599553555250170,0.6269189119338990,0.836463451385498,-0.2439049780368810,0.5122735500335690,0.5914677381515500,0.09653855860233310,0.4926060736179350,0.5994469523429870,-0.09644392132759090,0.6020349860191350,0.6306290626525880,0.18131223320961000,0.42767468094825700,0.7358523607254030,-0.10032268613576900,0.591282844543457,0.8091445565223690,0.27041128277778600,0.3307448923587800,0.8048210740089420,-0.02918531931936740,0.5768940448760990,0.83899986743927,0.27467283606529200,0.3112443685531620,0.8085821270942690,-0.024955596774816500,0.6288303136825560,0.8443970680236820,0.25512439012527500,0.3571549952030180,0.8703067302703860,-0.08557286858558660,come into a low lunge
0.6676450967788700,0.5297531485557560,-0.10588840395212200,0.672163188457489,0.5125376582145690,-0.09740734100341800,0.6715168356895450,0.5114139318466190,-0.09746143966913220,0.6708117723464970,0.5100190043449400,-0.09748312830924990,0.6720478534698490,0.5118499398231510,-0.12641724944114700,0.6713610887527470,0.5102867484092710,-0.12642434239387500,0.670598030090332,0.5084774494171140,-0.12643663585186000,0.660028338432312,0.49904486536979700,-0.03723031282424930,0.6608812808990480,0.5003460645675660,-0.17053093016147600,0.6574203968048100,0.5349833369255070,-0.08065778762102130,0.6571636199951170,0.5342499613761900,-0.11937808990478500,0.6094697117805480,0.5211392641067510,0.07100119441747670,0.6206501126289370,0.5477299690246580,-0.2289866954088210,0.6069890856742860,0.6404136419296270,0.07426520437002180,0.6217765212059020,0.6791218519210820,-0.2700715959072110,0.6109157204627990,0.7579691410064700,-0.007755832746624950,0.6276668906211850,0.8106917142868040,-0.24016937613487200,0.6178660988807680,0.7681041955947880,-0.00012610638805199400,0.6284306645393370,0.847416877746582,-0.2756519615650180,0.6193840503692630,0.7748440504074100,-0.03425152599811550,0.6296290159225460,0.8472867012023930,-0.2497316151857380,0.6175519227981570,0.7727507948875430,-0.02349224127829080,0.6271284818649290,0.8365941643714910,-0.23138374090194700,0.5125923752784730,0.5922055840492250,0.09557189047336580,0.492631733417511,0.6001523733139040,-0.09548334032297130,0.6022797226905820,0.6305133700370790,0.1776687204837800,0.4284827411174770,0.7365918755531310,-0.09915418922901150,0.5911306738853460,0.8090176582336430,0.2651413083076480,0.33089831471443200,0.8060952425003050,-0.029160035774111700,0.576782763004303,0.8391746282577520,0.2699156701564790,0.3120780885219570,0.8093708157539370,-0.024922912940383000,0.6280187368392940,0.8448946475982670,0.2554934620857240,0.3588239550590520,0.8726456761360170,-0.08319515734910970,place your hands on your front leg knee
0.47296589612960800,0.1577758938074110,-0.09132566303014760,0.4711157977581020,0.1417810618877410,-0.07911882549524310,0.4707646369934080,0.14160461723804500,-0.07910459488630300,0.4702553153038030,0.14134813845157600,-0.07905685901641850,0.46890175342559800,0.14130951464176200,-0.11357489228248600,0.4669853150844570,0.14067880809307100,-0.11362571269273800,0.4647081196308140,0.13981696963310200,-0.1137489527463910,0.4588773548603060,0.14444337785244000,-0.00674594147130847,0.4516430199146270,0.1407911628484730,-0.1626991629600530,0.4683576226234440,0.1733180284500120,-0.05997517332434650,0.4662763178348540,0.17193998396396600,-0.10515989363193500,0.4484594464302060,0.23184092342853500,0.10704247653484300,0.41516920924186700,0.21308471262455000,-0.23246027529239700,0.438122421503067,0.3423830568790440,0.1601894050836560,0.4104396104812620,0.32812321186065700,-0.2752439081668850,0.45098915696144100,0.43917611241340600,0.1003405898809430,0.43582552671432500,0.444622278213501,-0.2771182954311370,0.45183098316192600,0.4740469753742220,0.09894934296607970,0.43583545088768000,0.48366421461105300,-0.3061200678348540,0.4547921121120450,0.4718722403049470,0.07269047200679780,0.44431114196777300,0.4818536937236790,-0.30164292454719500,0.45529741048812900,0.45781585574150100,0.08599135279655460,0.4457300901412960,0.47045108675956700,-0.2731679379940030,0.43839848041534400,0.4600191116333010,0.1015775203704830,0.4199279844760900,0.4519062936306,-0.1015886440873150,0.43152284622192400,0.6336471438407900,0.10239524394273800,0.42245960235595700,0.6309577226638790,-0.09327097237110140,0.4193018972873690,0.8021611571311950,0.166016086935997,0.4123440682888030,0.8161167502403260,-0.04165571555495260,0.407490998506546,0.8315135836601260,0.16650189459323900,0.4006919264793400,0.8496007323265080,-0.042409878224134400,0.45876044034957900,0.834709107875824,0.10136415809392900,0.45569753646850600,0.8535776734352110,-0.13457031548023200,come into a low lunge
0.6675564050674440,0.531014084815979,-0.11017867177724800,0.6722142696380620,0.5138285756111150,-0.10189608484506600,0.6715739965438840,0.5127353668212890,-0.10194900631904600,0.6708862781524660,0.5114652514457700,-0.10197313129901900,0.6720949411392210,0.5130467414855960,-0.13054481148719800,0.6714080572128300,0.5114359259605410,-0.13055464625358600,0.6706507802009580,0.50956791639328,-0.1305651068687440,0.6601814031600950,0.5000635385513310,-0.04168374091386800,0.6609206795692440,0.5007988810539250,-0.1727869063615800,0.6572921276092530,0.5351096987724300,-0.08465155214071270,0.657046377658844,0.5343812108039860,-0.1229325383901600,0.6095163822174070,0.5213060975074770,0.06679495424032210,0.6207793951034550,0.5479851961135860,-0.22876045107841500,0.606461226940155,0.6405954957008360,0.07036266475915910,0.6215490698814390,0.6796990633010860,-0.2655937969684600,0.6155914664268490,0.7451935410499570,-0.006915092468261720,0.6278570294380190,0.8097080588340760,-0.23148471117019700,0.6184342503547670,0.7640053629875180,0.0012625459348782900,0.6290393471717830,0.8475000262260440,-0.2654106914997100,0.6198005080223080,0.771041750907898,-0.03219667449593540,0.6299787759780880,0.8471887707710270,-0.23988011479377700,0.6179593801498410,0.7693957686424260,-0.022196654230356200,0.6273849606513980,0.8362583518028260,-0.22270910441875500,0.5133040547370910,0.5928658246994020,0.09361089020967480,0.49240007996559100,0.6008658409118650,-0.09352708607912060,0.602142870426178,0.6307460069656370,0.1725338250398640,0.42846542596817000,0.7367312908172610,-0.09252681583166120,0.5902436971664430,0.8100112080574040,0.25714588165283200,0.33315104246139500,0.8038328289985660,-0.022447502240538600,0.5765957236289980,0.8401320576667790,0.2613326609134670,0.31214025616645800,0.8079530596733090,-0.018268903717398600,0.6277192831039430,0.8454830646514890,0.24511198699474300,0.3577236533164980,0.8740352988243100,-0.07625219225883480,place your hands on your front leg knee
0.6650254130363460,0.5499793291091920,-0.11637667566537900,0.6713623404502870,0.5311046838760380,-0.10844948142767000,0.670926034450531,0.5286238789558410,-0.10850853472948100,0.670482337474823,0.5259202122688290,-0.10853596776723900,0.6713262796401980,0.5306143760681150,-0.1379804164171220,0.6708665490150450,0.528016984462738,-0.13798627257347100,0.6703562140464780,0.5251047611236570,-0.13799098134040800,0.6607742309570310,0.5090354681015020,-0.04832933843135830,0.6613475680351260,0.510844886302948,-0.18496881425380700,0.6549946665763860,0.5481135249137880,-0.09053821861743930,0.654480516910553,0.5473942756652830,-0.1299200803041460,0.6105415225028990,0.5203709602355960,0.06277591735124590,0.6205024719238280,0.5479516983032230,-0.2426924705505370,0.6067413687705990,0.6400667428970340,0.06627070158720020,0.6215611696243290,0.6798499822616580,-0.2873134911060330,0.6136585474014280,0.7477120757102970,-0.02246314100921150,0.6279743909835820,0.8090386986732480,-0.2507742643356320,0.6190703511238100,0.7578957676887510,-0.018090222030878100,0.6291388273239140,0.8468733429908750,-0.285958468914032,0.6230136752128600,0.7653918862342830,-0.05110814422369000,0.6301517486572270,0.8464407324790960,-0.2611912190914150,0.6186120510101320,0.7662923336029050,-0.03840702772140500,0.627554714679718,0.8356499075889590,-0.2422109693288800,0.513723611831665,0.5921463966369630,0.09428326040506360,0.4919627010822300,0.6000843644142150,-0.09421956539154050,0.6029036641120910,0.6308184862136840,0.18290835618972800,0.42854392528533900,0.7373078465461730,-0.09570647776126860,0.5901271104812620,0.8094715476036070,0.2781570553779600,0.33381956815719600,0.8024923205375670,-0.017936967313289600,0.5763089060783390,0.8404791951179500,0.2832093834877010,0.3121437132358550,0.8059735298156740,-0.013316923752427100,0.6280044913291930,0.8454071283340450,0.2654417157173160,0.3576074242591860,0.8736801147460940,-0.07250399887561800,bring one leg back one leg forward with your fingertips underneath your shoulders on the mat
0.6628456711769100,0.5563606023788450,-0.1160685271024700,0.6701692342758180,0.5406914949417110,-0.10825426876545000,0.6699161529541020,0.5379694104194640,-0.10831744968891100,0.6696992516517640,0.5348368883132940,-0.1083480641245840,0.6702832579612730,0.5393564701080320,-0.1381807178258900,0.670097291469574,0.5361718535423280,-0.1381826549768450,0.6699047088623050,0.5326396822929380,-0.13818621635437000,0.6620094776153560,0.5155638456344600,-0.048779819160699800,0.6623347997665410,0.5161091685295110,-0.18681639432907100,0.6531477570533750,0.5525462031364440,-0.09035436809062960,0.6525306105613710,0.5512583255767820,-0.13024598360061600,0.6119853258132940,0.518346905708313,0.06328026205301290,0.6206848621368410,0.547486424446106,-0.2456425130367280,0.6070274710655210,0.63956618309021,0.06703151762485500,0.6215447187423710,0.6786584854125980,-0.2896828353405000,0.6130505800247190,0.7568889856338500,-0.02241533249616620,0.6285475492477420,0.8094322681427000,-0.24231858551502200,0.619678795337677,0.7621737718582150,-0.01817432977259160,0.6298486590385440,0.8463061451911930,-0.27555331587791400,0.6230437159538270,0.775964081287384,-0.050778042525053000,0.6309418082237240,0.8459585905075070,-0.2512094974517820,0.6195176243782040,0.767901599407196,-0.03833148628473280,0.6282883286476140,0.8354252576828000,-0.23346802592277500,0.5130733847618100,0.5902237296104430,0.09577783942222600,0.4924573302268980,0.5986708998680120,-0.09573602676391600,0.6044608950614930,0.6305475234985350,0.19709520041942600,0.43002748489379900,0.7376635670661930,-0.09418667107820510,0.5910136103630070,0.8042023181915280,0.2988254427909850,0.33430737257003800,0.8009591698646550,-0.008226608857512470,0.5763806700706480,0.8375934958457950,0.30463486909866300,0.31253111362457300,0.802013099193573,-0.0022467977833002800,0.6297234296798710,0.8448883891105650,0.2890637516975400,0.35726669430732700,0.871368408203125,-0.05927271395921710,place your hands on your front leg knee
0.6623475551605230,0.5576483011245730,-0.11656348407268500,0.6695592403411870,0.5423572063446050,-0.10917482525110200,0.6693649888038640,0.5396003127098080,-0.10924144089222000,0.6692003607749940,0.5364572405815130,-0.1092747151851650,0.6697320342063900,0.5413476824760440,-0.13886712491512300,0.6696499586105350,0.5383874177932740,-0.138872429728508,0.6695613265037540,0.5350853800773620,-0.13886748254299200,0.6620327830314640,0.517754316329956,-0.050757087767124200,0.6623719334602360,0.5187147855758670,-0.18726341426372500,0.6528682112693790,0.554202675819397,-0.09125735610723500,0.6522045135498050,0.5534836649894710,-0.13087697327137000,0.6120480895042420,0.5187904238700870,0.061232879757881200,0.62086021900177,0.5497413873672490,-0.24474628269672400,0.6065360307693480,0.6383230090141300,0.06757132709026340,0.6217014193534850,0.6801066398620610,-0.28199055790901200,0.6132498383522030,0.7560666799545290,-0.01720351353287700,0.6287822723388670,0.812341570854187,-0.23353785276413000,0.6200183033943180,0.7607784867286680,-0.012354660779237700,0.6301748156547550,0.8485667705535890,-0.2658187448978420,0.6238371729850770,0.7647008895874020,-0.04449641704559330,0.6312379240989690,0.8476840853691100,-0.24199745059013400,0.6198258996009830,0.7651073336601260,-0.0327206589281559,0.6285191774368290,0.8369115591049190,-0.22474457323551200,0.5126367211341860,0.5900774002075200,0.09560298174619680,0.49374449253082300,0.5994239449501040,-0.0955573096871376,0.6020528674125670,0.6328275203704830,0.19747677445411700,0.43127116560936000,0.7383211851120000,-0.09562637656927110,0.589280903339386,0.8049149513244630,0.30030715465545700,0.3346843719482420,0.799933135509491,-0.018922455608844800,0.576119065284729,0.837714433670044,0.30608898401260400,0.3130115568637850,0.8002373576164250,-0.01406900491565470,0.6276794672012330,0.8442619442939760,0.2903427481651310,0.3556627333164220,0.8714004755020140,-0.07287196069955830,make sure that your feet are hips-width in distance and that your front leg shin is in a nice straight line over the top of the front foot
0.6607834696769710,0.5607855916023250,-0.12266185879707300,0.668140709400177,0.5467069149017330,-0.11548726260662100,0.6679190397262570,0.5440247058868410,-0.11555246263742400,0.6677351593971250,0.5408250689506530,-0.1155872792005540,0.668427050113678,0.5451979041099550,-0.1454618126153950,0.6684185862541200,0.5420474410057070,-0.14546318352222400,0.6683957576751710,0.5385696291923520,-0.14546255767345400,0.6615305542945860,0.5214141011238100,-0.05720721185207370,0.6619256734848020,0.5214162468910220,-0.1949629932641980,0.651281476020813,0.5575494170188900,-0.09732028841972350,0.6506055593490600,0.5563421845436100,-0.13728804886341100,0.6123086810112,0.5199640989303590,0.05587285757064820,0.620875358581543,0.5508503913879400,-0.25479796528816200,0.6074594855308530,0.6392934322357180,0.060296062380075500,0.6227526068687440,0.6808047294616700,-0.3026562035083770,0.61712247133255,0.751451849937439,-0.027111422270536400,0.6287898421287540,0.8117648959159850,-0.25994396209716800,0.6200164556503300,0.7618146538734440,-0.023188451305031800,0.6297060251235960,0.8484649658203130,-0.2942320704460140,0.6225795149803160,0.7810412645339970,-0.05567566305398940,0.630812406539917,0.848041832447052,-0.27029478549957300,0.6196643114089970,0.7779718637466430,-0.04301835969090460,0.6282616853713990,0.8368341326713560,-0.25144049525260900,0.5148279666900640,0.5910021662712100,0.09679698199033740,0.49423858523368800,0.6013136506080630,-0.09676031023263930,0.6008049845695500,0.6363401412963870,0.19762022793293,0.43090859055519100,0.7384777665138250,-0.10146772116422700,0.5886350274086000,0.8087648153305050,0.30484825372695900,0.3328426480293270,0.8011916279792790,-0.027991797775030100,0.5764241814613340,0.8402630090713500,0.3108096122741700,0.31349027156829800,0.8000895380973820,-0.023114850744605100,0.6264663338661190,0.8467435836791990,0.29170480370521500,0.35569003224372900,0.8719992637634280,-0.08453783392906190,place your hands on your front leg knee
