NOSE_X,NOSE_Y,NOSE_Z,LEFT_EYE_INNER_X,LEFT_EYE_INNER_Y,LEFT_EYE_INNER_Z,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_Z,LEFT_EYE_OUTER_X,LEFT_EYE_OUTER_Y,LEFT_EYE_OUTER_Z,RIGHT_EYE_INNER_X,RIGHT_EYE_INNER_Y,RIGHT_EYE_INNER_Z,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_Z,RIGHT_EYE_OUTER_X,RIGHT_EYE_OUTER_Y,RIGHT_EYE_OUTER_Z,LEFT_EAR_X,LEFT_EAR_Y,LEFT_EAR_Z,RIGHT_EAR_X,RIGHT_EAR_Y,RIGHT_EAR_Z,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_LEFT_Z,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,MOUTH_RIGHT_Z,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_Z,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_Z,LEFT_ELBOW_X,LEFT_ELBOW_Y,LEFT_ELBOW_Z,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_ELBOW_Z,LEFT_WRIST_X,LEFT_WRIST_Y,LEFT_WRIST_Z,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_WRIST_Z,LEFT_PINKY_X,LEFT_PINKY_Y,LEFT_PINKY_Z,RIGHT_PINKY_X,RIGHT_PINKY_Y,RIGHT_PINKY_Z,LEFT_INDEX_X,LEFT_INDEX_Y,LEFT_INDEX_Z,RIGHT_INDEX_X,RIGHT_INDEX_Y,RIGHT_INDEX_Z,LEFT_THUMB_X,LEFT_THUMB_Y,LEFT_THUMB_Z,RIGHT_THUMB_X,RIGHT_THUMB_Y,RIGHT_THUMB_Z,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z,IS_LOW_LUNGE,IS_CRESCENT_POSE,INSTRUCTION
0.5202299356460571,0.63504558801651,-0.37271586060523987,0.5351213216781616,0.5873820185661316,-0.3184705674648285,0.545458197593689,0.5874260663986206,-0.31812232732772827,0.5550942420959473,0.586921751499176,-0.3177703022956848,0.5021907091140747,0.5886030197143555,-0.31586259603500366,0.4917955994606018,0.5895477533340454,-0.3155260682106018,0.4824064373970032,0.590199887752533,-0.3155343532562256,0.5698145627975464,0.5977420210838318,-0.06880376487970352,0.473471075296402,0.5983047485351562,-0.0406685546040535,0.5409402847290039,0.6833816170692444,-0.28900691866874695,0.5047217607498169,0.6835082769393921,-0.2815400958061218,0.646763265132904,0.7951998114585876,-0.011168945580720901,0.41500672698020935,0.809181809425354,-0.01522002648562193,0.7866605520248413,0.5819735527038574,-0.2673644423484802,0.2512218952178955,0.652691125869751,-0.1744888871908188,0.7756038904190063,0.29606059193611145,-0.5073755383491516,0.2958954870700836,0.3385891318321228,-0.3384670913219452,0.7969447374343872,0.1770857870578766,-0.5984935760498047,0.28836795687675476,0.2250717133283615,-0.43937763571739197,0.7604052424430847,0.18564218282699585,-0.572702944278717,0.31416770815849304,0.21398957073688507,-0.3879818618297577,0.7434259653091431,0.23311860859394073,-0.5204545259475708,0.3282453417778015,0.26463767886161804,-0.3403196632862091,0.6246207356452942,1.4530032873153687,-0.03204980865120888,0.44573649764060974,1.4480068683624268,0.03552502021193504,0.6096968650817871,2.0140459537506104,-0.14787684381008148,0.43575602769851685,2.0036189556121826,-0.06694620847702026,0.5956583023071289,2.5051891803741455,0.08308523893356323,0.4172774851322174,2.5150845050811768,-0.0653570145368576,0.6005355715751648,2.574113130569458,0.0857161357998848,0.4146915376186371,2.583498239517212,-0.07881934940814972,0.559808611869812,2.6700565814971924,-0.28130656480789185,0.4368007183074951,2.701503276824951,-0.4900081157684326,0,1,Raise your hands
0.5548042058944702,0.5861456394195557,-0.9076581001281738,0.5713852643966675,0.5302140116691589,-0.8576856851577759,0.5832195281982422,0.5312486886978149,-0.8573600649833679,0.5944276452064514,0.5320669412612915,-0.8571979403495789,0.5352572202682495,0.5239965915679932,-0.8628844022750854,0.521303653717041,0.5225111842155457,-0.8627235293388367,0.5085630416870117,0.5223433971405029,-0.8628562688827515,0.6057981252670288,0.5420700907707214,-0.5246294736862183,0.4829610288143158,0.527693510055542,-0.5387986898422241,0.5689222812652588,0.6419229507446289,-0.7836066484451294,0.5305358171463013,0.6386194229125977,-0.7883550524711609,0.6745815873146057,0.7609673142433167,-0.3487069010734558,0.4008217453956604,0.7413240075111389,-0.405583918094635,0.8708949089050293,0.5866341590881348,-0.6040371060371399,0.18456599116325378,0.5925498604774475,-0.7307702302932739,0.9909182786941528,0.33535346388816833,-0.9592885971069336,0.17228996753692627,0.332518607378006,-1.0857807397842407,1.023856282234192,0.20255228877067566,-1.052480936050415,0.1451745480298996,0.17708590626716614,-1.1946098804473877,0.9990965127944946,0.2215043008327484,-1.0635106563568115,0.19528475403785706,0.19242045283317566,-1.1552385091781616,0.9777436256408691,0.2720188796520233,-0.9897087216377258,0.2036009579896927,0.23626472055912018,-1.0950038433074951,0.6450139880180359,1.5106035470962524,-0.034427814185619354,0.44309329986572266,1.5058656930923462,0.03773173689842224,0.6247252225875854,2.0872905254364014,-0.02500728704035282,0.41952210664749146,2.0946569442749023,0.16337065398693085,0.6077027916908264,2.596491575241089,0.3882678151130676,0.4021229147911072,2.6010446548461914,0.4536234736442566,0.609559178352356,2.669752597808838,0.40863171219825745,0.3939589858055115,2.667095422744751,0.4682469964027405,0.580009400844574,2.777992010116577,-0.023495927453041077,0.4358731806278229,2.7938318252563477,-0.005193993914872408,1,0,Put hands on knee
0.5781843662261963,0.5354235172271729,-0.9506300091743469,0.5974739193916321,0.47274747490882874,-0.8794207572937012,0.6118450164794922,0.47269412875175476,-0.8772193789482117,0.6256024837493896,0.473004013299942,-0.8760846853256226,0.5556690096855164,0.47219306230545044,-0.8693579435348511,0.5390909314155579,0.47276008129119873,-0.8691705465316772,0.5235413908958435,0.4748004972934723,-0.8694623112678528,0.6375831961631775,0.4907526671886444,-0.5432363152503967,0.4952673017978668,0.4932403266429901,-0.4979712963104248,0.5956140756607056,0.6062265038490295,-0.8204687833786011,0.5514946579933167,0.6029031872749329,-0.8104893565177917,0.715635359287262,0.7595999836921692,-0.3110171854496002,0.40032345056533813,0.7388321161270142,-0.38908353447914124,0.9442852139472961,0.821673572063446,-0.5376390814781189,0.16718214750289917,0.7781835198402405,-0.6867191195487976,0.9768668413162231,0.38449379801750183,-0.8332082629203796,0.2659239172935486,0.3311934471130371,-0.9752942323684692,1.024438500404358,0.18832509219646454,-0.9073123931884766,0.28795796632766724,0.21103030443191528,-1.0776832103729248,0.9531195759773254,0.19599421322345734,-0.8544842004776001,0.3062829077243805,0.22178934514522552,-1.019669771194458,0.9339405298233032,0.25944018363952637,-0.8322457075119019,0.3705167770385742,0.2955511212348938,-0.9637508392333984,0.6783937215805054,1.551123023033142,-0.03937699273228645,0.4424096941947937,1.5497758388519287,0.04338344186544418,0.6601477861404419,2.173024892807007,0.06910073757171631,0.43188971281051636,2.181047201156616,0.3282144367694855,0.6332430243492126,2.7143666744232178,0.5631332993507385,0.4122179448604584,2.7119460105895996,0.814424991607666,0.6365903615951538,2.803166151046753,0.5956093668937683,0.40083709359169006,2.7947964668273926,0.8540124893188477,0.6027733087539673,2.916027545928955,0.15598008036613464,0.45003336668014526,2.9309701919555664,0.3703741729259491,1,0,Push Your Knee
0.5364354848861694,0.578407347202301,-0.5426825284957886,0.551322340965271,0.521991491317749,-0.47838568687438965,0.5642695426940918,0.5238454341888428,-0.4779595732688904,0.5757383108139038,0.5262695550918579,-0.4775792062282562,0.5126771330833435,0.523587167263031,-0.4749678075313568,0.49793100357055664,0.5262534022331238,-0.4744687080383301,0.4835748076438904,0.5294980406761169,-0.47447365522384644,0.5902130007743835,0.5585559606552124,-0.14903339743614197,0.46196112036705017,0.5620574951171875,-0.12567321956157684,0.5631656646728516,0.6502670049667358,-0.42964187264442444,0.5184977054595947,0.6501215696334839,-0.4242362380027771,0.6860296726226807,0.8576217889785767,0.04172484204173088,0.37768498063087463,0.8623545169830322,0.00785085465759039,0.9169729948043823,0.99200439453125,-0.23401637375354767,0.14199379086494446,1.0735222101211548,-0.32285720109939575,0.8536357879638672,0.6502050161361694,-0.658169150352478,0.21089498698711395,0.7080827355384827,-0.8372598886489868,0.8374049067497253,0.5552999377250671,-0.7577697038650513,0.22472329437732697,0.5941746830940247,-0.9610527753829956,0.8033826947212219,0.5446313619613647,-0.6671742796897888,0.2579938471317291,0.5825658440589905,-0.8740768432617188,0.7990599870681763,0.5773863792419434,-0.6454328298568726,0.26304134726524353,0.6367059350013733,-0.8293821215629578,0.6372283697128296,1.6588190793991089,-0.024220537394285202,0.40057817101478577,1.661160945892334,0.029907679185271263,0.6155809164047241,2.476886510848999,-0.25065064430236816,0.39536386728286743,2.460233449935913,-0.12360367923974991,0.6130844950675964,3.1898343563079834,0.033235251903533936,0.3905203938484192,3.197091579437256,-0.08483471721410751,0.6177464723587036,3.2879269123077393,0.033876337110996246,0.3870433568954468,3.2977514266967773,-0.09827364981174469,0.5795234441757202,3.3863580226898193,-0.5118733644485474,0.4135357737541199,3.4065730571746826,-0.6663937568664551,0,1,Tighten your back
0.5755071043968201,0.5091472864151001,-0.6309265494346619,0.5940606594085693,0.4482509195804596,-0.5701731443405151,0.6076218485832214,0.4476156532764435,-0.569456160068512,0.6211074590682983,0.4474588632583618,-0.5688691735267639,0.5477516055107117,0.45198601484298706,-0.5584834218025208,0.5298181772232056,0.4541216492652893,-0.5581357479095459,0.5152752995491028,0.4567021131515503,-0.5582591891288757,0.6359631419181824,0.46816614270210266,-0.2983788251876831,0.4949876666069031,0.4759405255317688,-0.22496554255485535,0.5977118015289307,0.5752238035202026,-0.5402075052261353,0.5490723848342896,0.5750316977500916,-0.5212814211845398,0.7238843441009521,0.7614065408706665,-0.1818193793296814,0.39096274971961975,0.7432604432106018,-0.15413910150527954,0.9544699788093567,0.896016538143158,-0.49732574820518494,0.1443251073360443,0.7767511010169983,-0.40657752752304077,0.9735888242721558,0.3563644289970398,-0.7644954919815063,0.25960788130760193,0.32603719830513,-0.5688431262969971,0.9816274642944336,0.14900101721286774,-0.8360583186149597,0.2589161992073059,0.12898506224155426,-0.6550575494766235,0.9299736022949219,0.13725775480270386,-0.7607890963554382,0.33457472920417786,0.16028569638729095,-0.5287600755691528,0.9160352945327759,0.1961473524570465,-0.7590522170066833,0.3476875126361847,0.2199976146221161,-0.5474967956542969,0.6831139326095581,1.587510347366333,-0.059915732592344284,0.43869510293006897,1.5813325643539429,0.06522236764431,0.6676477193832397,2.231769561767578,-0.037143774330616,0.4302915632724762,2.2343478202819824,0.2928828001022339,0.6443508267402649,2.7817885875701904,0.4266011118888855,0.4086740016937256,2.7790167331695557,0.6773948073387146,0.6491567492485046,2.8736212253570557,0.4542141556739807,0.3986258804798126,2.87017822265625,0.706680417060852,0.6147428750991821,2.9867465496063232,-0.005300429649651051,0.4335867464542389,2.9962158203125,0.21798951923847198,0,1,Tighten tummy
0.5670432448387146,0.5295136570930481,-0.6056116819381714,0.5835734605789185,0.4667074382305145,-0.5591863393783569,0.5954257249832153,0.46720877289772034,-0.5587645769119263,0.6067451238632202,0.4687385559082031,-0.5582847595214844,0.5376247763633728,0.47074419260025024,-0.5447361469268799,0.5205138921737671,0.47484084963798523,-0.5444120168685913,0.5050464868545532,0.48026326298713684,-0.5444868803024292,0.6204119324684143,0.49306848645210266,-0.29484978318214417,0.4891440272331238,0.5095391869544983,-0.21776556968688965,0.5928226709365845,0.598889172077179,-0.5106087327003479,0.539797842502594,0.607332706451416,-0.49062037467956543,0.7261051535606384,0.8066944479942322,-0.1311759650707245,0.3946959674358368,0.8001839518547058,-0.07745636254549026,0.9387237429618835,1.208693027496338,-0.5406460165977478,0.186354860663414,1.0835652351379395,-0.5027839541435242,0.8348895311355591,0.7850096225738525,-0.9481557011604309,0.29861003160476685,0.6733874678611755,-1.0592132806777954,0.8506162762641907,0.633340060710907,-1.0405685901641846,0.2992137670516968,0.5134491324424744,-1.1658244132995605,0.8205422163009644,0.5928038954734802,-0.9055711627006531,0.33965548872947693,0.5045993328094482,-1.0628345012664795,0.8052515983581543,0.6617821455001831,-0.9142012596130371,0.35539695620536804,0.5672468543052673,-1.045698881149292,0.6784400343894958,1.599931001663208,-0.10060117393732071,0.44109416007995605,1.5988821983337402,0.1059553250670433,0.6579028367996216,2.2537500858306885,-0.32781755924224854,0.4422639310359955,2.265120267868042,0.07171619683504105,0.6553701758384705,2.845926523208618,-0.052879698574543,0.4416937232017517,2.8400301933288574,0.238485187292099,0.6632872819900513,2.93518328666687,-0.05055741220712662,0.43708229064941406,2.9291789531707764,0.24447838962078094,0.6134865283966064,3.0225019454956055,-0.5158989429473877,0.4648468494415283,3.04555082321167,-0.21879716217517853,0,1,Raise your hands
0.4991800785064697,0.5616798996925354,-0.7379463911056519,0.5182596445083618,0.4958139955997467,-0.7078267335891724,0.5326501131057739,0.4919567406177521,-0.7077008485794067,0.5460148453712463,0.4900248348712921,-0.7072667479515076,0.4739307463169098,0.5060811638832092,-0.7021246552467346,0.4607160985469818,0.5089589357376099,-0.7014957666397095,0.44788628816604614,0.5116262435913086,-0.7014657258987427,0.5649031400680542,0.5001296997070312,-0.4254758954048157,0.42892637848854065,0.5287574529647827,-0.3939859867095947,0.5285435914993286,0.6235709190368652,-0.6277213096618652,0.4779166579246521,0.6391781568527222,-0.6169516444206238,0.6796730756759644,0.7912630438804626,-0.22557859122753143,0.35563966631889343,0.8118364214897156,-0.22932402789592743,0.8103139996528625,1.272143006324768,-0.6099663972854614,0.24680888652801514,1.25645112991333,-0.6588971018791199,0.6844350695610046,0.9797871112823486,-1.219003677368164,0.33412855863571167,0.927797257900238,-1.3372523784637451,0.645260214805603,0.9141538739204407,-1.3156014680862427,0.3638119101524353,0.8377102613449097,-1.4684008359909058,0.6328314542770386,0.8623182773590088,-1.238434076309204,0.37877359986305237,0.792485237121582,-1.3949915170669556,0.635919451713562,0.8765642642974854,-1.183997392654419,0.38088542222976685,0.8143336772918701,-1.331603765487671,0.6312394738197327,1.5605992078781128,-0.05095892399549484,0.4049297273159027,1.5660096406936646,0.05518157407641411,0.608116865158081,2.2059326171875,-0.15716198086738586,0.3923896551132202,2.1994998455047607,-0.050930269062519073,0.6001867651939392,2.777970790863037,0.16957801580429077,0.3887932598590851,2.780755043029785,0.08291025459766388,0.6084999442100525,2.8545258045196533,0.17633238434791565,0.3871801495552063,2.8630261421203613,0.08612494170665741,0.555374264717102,2.960516929626465,-0.2622261643409729,0.4116275906562805,2.966174602508545,-0.38135257363319397,1,0,Drop an elbow
0.5533115863800049,0.5513311624526978,-0.8184292912483215,0.573562502861023,0.4925575256347656,-0.7762056589126587,0.5856615304946899,0.49151548743247986,-0.7759219408035278,0.5974749326705933,0.4908466339111328,-0.7753690481185913,0.536563515663147,0.48933157324790955,-0.7723184823989868,0.5222825407981873,0.4868997037410736,-0.7718051671981812,0.5074077248573303,0.48517245054244995,-0.7718153595924377,0.6072503328323364,0.508914589881897,-0.4779738783836365,0.4770435392856598,0.5050303339958191,-0.4408586025238037,0.5695204734802246,0.6222065091133118,-0.7010135650634766,0.5276213884353638,0.6218463182449341,-0.6940963864326477,0.6803090572357178,0.8164194822311401,-0.2795719802379608,0.37398019433021545,0.814872682094574,-0.2736160457134247,0.8320552110671997,1.2600358724594116,-0.7095181345939636,0.2684236764907837,1.2662986516952515,-0.7371729612350464,0.7256931066513062,0.9162160158157349,-1.2449781894683838,0.38487616181373596,0.9075154662132263,-1.3612967729568481,0.7440375089645386,0.7622528672218323,-1.3501341342926025,0.4106062352657318,0.8246827125549316,-1.4944870471954346,0.6936890482902527,0.7313995361328125,-1.2397632598876953,0.4219517707824707,0.761279284954071,-1.3978081941604614,0.6632928848266602,0.8045991659164429,-1.2191249132156372,0.42700618505477905,0.7976983785629272,-1.3566513061523438,0.6311229467391968,1.5598064661026,-0.06008542701601982,0.4076423645019531,1.54612398147583,0.06508516520261765,0.6106311678886414,2.2160959243774414,-0.1684475690126419,0.4067997932434082,2.206915855407715,0.12814566493034363,0.5965349078178406,2.789132595062256,0.23587027192115784,0.40268903970718384,2.7743122577667236,0.3679817318916321,0.5992061495780945,2.871187686920166,0.2505686283111572,0.3923025131225586,2.8562560081481934,0.3789348006248474,0.5648044347763062,2.9624383449554443,-0.2601391673088074,0.4267459809780121,2.957223415374756,-0.10747895389795303,1,0,Have a drink
0.6300452947616577,0.5456112623214722,-0.5437854528427124,0.6559135317802429,0.4831792712211609,-0.5179345011711121,0.6695634126663208,0.48655954003334045,-0.5176003575325012,0.6818612813949585,0.4900018572807312,-0.5176831483840942,0.6122391223907471,0.4670630097389221,-0.5243993997573853,0.5939120054244995,0.46122121810913086,-0.523686408996582,0.5775904655456543,0.45806652307510376,-0.5238206386566162,0.6932051181793213,0.5079569220542908,-0.2878020405769348,0.5494767427444458,0.47613638639450073,-0.30307886004447937,0.6404085755348206,0.6204140782356262,-0.45252346992492676,0.594031035900116,0.6080381274223328,-0.45739561319351196,0.7732396721839905,0.8244171142578125,-0.14475643634796143,0.42541852593421936,0.794175386428833,-0.2077043354511261,0.8477676510810852,1.1876657009124756,-0.023763123899698257,0.35694703459739685,1.1385940313339233,-0.1560058891773224,0.835639476776123,1.5253825187683105,-0.04942593351006508,0.3209913372993469,1.5378024578094482,-0.37187716364860535,0.858572781085968,1.6587023735046387,-0.0715496614575386,0.2918754816055298,1.6415424346923828,-0.4208511412143707,0.8253396153450012,1.649562120437622,-0.10417991876602173,0.3217308819293976,1.638160228729248,-0.4817374646663666,0.8095138669013977,1.6067830324172974,-0.06987306475639343,0.3424654006958008,1.599697232246399,-0.4070666432380676,0.6976444125175476,1.5903115272521973,-0.03016824461519718,0.4736167788505554,1.5981473922729492,0.03440883755683899,0.6885861158370972,2.2224488258361816,-0.034458111971616745,0.4700356423854828,2.2276558876037598,0.060923803597688675,0.6797954440116882,2.7852163314819336,0.3262234628200531,0.4702112674713135,2.7857813835144043,0.348478227853775,0.6832960844039917,2.8702032566070557,0.3456837832927704,0.4640432894229889,2.8731303215026855,0.3664011061191559,0.6473510265350342,2.974118709564209,0.0012935036793351173,0.5058774948120117,2.9667487144470215,-0.05126870796084404,0,1,your arms up towards the sky as you
0.5844744443893433,0.5141416788101196,-0.5650923848152161,0.6124774217605591,0.44268739223480225,-0.5366317629814148,0.6257247924804688,0.4446586072444916,-0.536316990852356,0.6370536684989929,0.4468846917152405,-0.5363627076148987,0.5615686178207397,0.43707868456840515,-0.5404211282730103,0.5443298816680908,0.4346759021282196,-0.5397037267684937,0.5314403176307678,0.4334526062011719,-0.5397599935531616,0.6602964401245117,0.47374236583709717,-0.3062436282634735,0.5091243982315063,0.46168214082717896,-0.309644490480423,0.6134960055351257,0.5861335396766663,-0.47297707200050354,0.5486962199211121,0.5828465223312378,-0.47424960136413574,0.7715854048728943,0.8213129639625549,-0.16205105185508728,0.3823588490486145,0.8197392821311951,-0.23207621276378632,0.8523882627487183,1.227852463722229,-0.07374273240566254,0.30931708216667175,1.2437760829925537,-0.18846817314624786,0.8515357971191406,1.5634981393814087,-0.15489019453525543,0.2846077084541321,1.5960789918899536,-0.4444531500339508,0.8784859776496887,1.707077145576477,-0.19379188120365143,0.28020957112312317,1.7102937698364258,-0.5022974610328674,0.8414782285690308,1.707892656326294,-0.22079794108867645,0.31532639265060425,1.7103893756866455,-0.557642936706543,0.8245266079902649,1.6653529405593872,-0.176038458943367,0.33418431878089905,1.6675574779510498,-0.47912153601646423,0.6997479796409607,1.6158933639526367,-0.022159423679113388,0.467805951833725,1.6262226104736328,0.026247721165418625,0.6886657476425171,2.264375686645508,-0.003153609810397029,0.47082027792930603,2.275388479232788,0.04635397717356682,0.6845961213111877,2.840920925140381,0.4397727847099304,0.4757848381996155,2.844388723373413,0.3357517421245575,0.6877731084823608,2.939969778060913,0.4607211649417877,0.471097856760025,2.9479448795318604,0.35454225540161133,0.6586129665374756,3.040081024169922,0.08289965987205505,0.5150015950202942,3.0291199684143066,-0.06751088798046112,0,1,inhale lengthen through the sides of your waist and lift your back ribs as you exhale draw your front ribs down and
