NOSE_X,NOSE_Y,NOSE_Z,LEFT_EYE_INNER_X,LEFT_EYE_INNER_Y,LEFT_EYE_INNER_Z,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_Z,LEFT_EYE_OUTER_X,LEFT_EYE_OUTER_Y,LEFT_EYE_OUTER_Z,RIGHT_EYE_INNER_X,RIGHT_EYE_INNER_Y,RIGHT_EYE_INNER_Z,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_Z,RIGHT_EYE_OUTER_X,RIGHT_EYE_OUTER_Y,RIGHT_EYE_OUTER_Z,LEFT_EAR_X,LEFT_EAR_Y,LEFT_EAR_Z,RIGHT_EAR_X,RIGHT_EAR_Y,RIGHT_EAR_Z,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_LEFT_Z,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,MOUTH_RIGHT_Z,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_Z,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_Z,LEFT_ELBOW_X,LEFT_ELBOW_Y,LEFT_ELBOW_Z,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_ELBOW_Z,LEFT_WRIST_X,LEFT_WRIST_Y,LEFT_WRIST_Z,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_WRIST_Z,LEFT_PINKY_X,LEFT_PINKY_Y,LEFT_PINKY_Z,RIGHT_PINKY_X,RIGHT_PINKY_Y,RIGHT_PINKY_Z,LEFT_INDEX_X,LEFT_INDEX_Y,LEFT_INDEX_Z,RIGHT_INDEX_X,RIGHT_INDEX_Y,RIGHT_INDEX_Z,LEFT_THUMB_X,LEFT_THUMB_Y,LEFT_THUMB_Z,RIGHT_THUMB_X,RIGHT_THUMB_Y,RIGHT_THUMB_Z,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z,IS_LOW_LUNGE,IS_CRESCENT_POSE,IS_CORRECTION,INSTRUCTION
0.5280872583389282,0.26547539234161377,-0.10189381241798401,0.5279249548912048,0.251818984746933,-0.0820201188325882,0.5286484956741333,0.25234493613243103,-0.08199997991323471,0.529301643371582,0.2528972625732422,-0.08194086700677872,0.5238609910011292,0.24999038875102997,-0.10790660977363586,0.5215559005737305,0.24921303987503052,-0.10794738680124283,0.5186916589736938,0.2483977973461151,-0.10802952200174332,0.5238759517669678,0.258744478225708,0.0181410051882267,0.5092748999595642,0.25185471773147583,-0.09892896562814713,0.5267332792282104,0.2804547846317291,-0.06164892017841339,0.5226078033447266,0.2782324254512787,-0.09545328468084335,0.5062384009361267,0.34289032220840454,0.13906140625476837,0.48775431513786316,0.32788482308387756,-0.15418246388435364,0.48085200786590576,0.4420163035392761,0.1922919750213623,0.44518277049064636,0.39663317799568176,-0.20898538827896118,0.49289533495903015,0.5206812620162964,0.13703562319278717,0.47770175337791443,0.4907451570034027,-0.2157769501209259,0.4936980903148651,0.553497850894928,0.1355961710214615,0.4801338315010071,0.5222649574279785,-0.2410961240530014,0.4978243112564087,0.5516908764839172,0.11181382089853287,0.49028143286705017,0.519373893737793,-0.23134222626686096,0.4979676604270935,0.5373908877372742,0.12359694391489029,0.49170857667922974,0.5125454068183899,-0.2099144458770752,0.5041866898536682,0.5703309178352356,0.0938573032617569,0.4935486912727356,0.5639113783836365,-0.09396515041589737,0.49107134342193604,0.7223799824714661,0.11079207062721252,0.4830227494239807,0.7264251708984375,-0.06799911707639694,0.4771358370780945,0.875899076461792,0.17566326260566711,0.4816672205924988,0.8954938054084778,-0.014970694668591022,0.4658873379230499,0.9034641981124878,0.17721115052700043,0.47069698572158813,0.9281145930290222,-0.013719607144594193,0.5116559267044067,0.9049971699714661,0.12401269376277924,0.5224831700325012,0.9234660863876343,-0.09026891738176346,1,0,0,come into a low lunge
0.6677589416503906,0.5287133455276489,-0.10960277169942856,0.672159731388092,0.511825442314148,-0.10139387100934982,0.6714963316917419,0.5106963515281677,-0.10144815593957901,0.6707727909088135,0.5092782378196716,-0.10147245228290558,0.6720531582832336,0.5111614465713501,-0.13062480092048645,0.6713544130325317,0.5096242427825928,-0.13063006103038788,0.6705843210220337,0.5078799724578857,-0.13064374029636383,0.6599159836769104,0.49845418334007263,-0.04151303321123123,0.6608244776725769,0.5000577569007874,-0.17565913498401642,0.6574879288673401,0.5345491766929626,-0.08431002497673035,0.6573159098625183,0.5338598489761353,-0.1232878714799881,0.6087376475334167,0.5206767320632935,0.06793747842311859,0.6204966902732849,0.5463367104530334,-0.23579145967960358,0.607286810874939,0.6429155468940735,0.06941885501146317,0.6217848062515259,0.6782373785972595,-0.28055059909820557,0.6111230850219727,0.7619205117225647,-0.01771787740290165,0.6273289918899536,0.8102347254753113,-0.2527964413166046,0.6178677082061768,0.7689855098724365,-0.010990185663104057,0.6281128525733948,0.8469178080558777,-0.28997382521629333,0.6198304891586304,0.7860887050628662,-0.045713040977716446,0.6291577816009521,0.846867561340332,-0.2634839415550232,0.6175649762153625,0.7808756232261658,-0.03393931686878204,0.6268297433853149,0.8360316157341003,-0.24395868182182312,0.5117158889770508,0.5896800756454468,0.0963611975312233,0.49279746413230896,0.5992311239242554,-0.09626610577106476,0.6017243266105652,0.6305411458015442,0.18686597049236298,0.4270087480545044,0.7360519766807556,-0.09942328929901123,0.5932148098945618,0.8086992502212524,0.2800847887992859,0.32883113622665405,0.8050607442855835,-0.028435660526156425,0.578003466129303,0.8385147452354431,0.2848987877368927,0.3103620707988739,0.8097164034843445,-0.02425353415310383,0.6296223998069763,0.8439767360687256,0.266539067029953,0.3549550473690033,0.870696485042572,-0.08474285900592804,0,1,0,place your hands on your front leg knee
0.6675470471382141,0.5296658277511597,-0.10837865620851517,0.6720304489135742,0.5126104950904846,-0.10000691562891006,0.6713844537734985,0.5114549398422241,-0.10006090253591537,0.6706893444061279,0.5100203156471252,-0.10008060932159424,0.6719235181808472,0.5120034217834473,-0.12903280556201935,0.6712434887886047,0.5104706883430481,-0.1290402114391327,0.6705017685890198,0.5086922645568848,-0.12905538082122803,0.6599476337432861,0.4990929365158081,-0.03999803960323334,0.660854160785675,0.5005337595939636,-0.17317228019237518,0.6574336290359497,0.5349146723747253,-0.08316002041101456,0.6571916937828064,0.5342732071876526,-0.12187814712524414,0.6089772582054138,0.5212633013725281,0.06924574077129364,0.6205161213874817,0.5474609136581421,-0.23344534635543823,0.6074973344802856,0.6421290040016174,0.06847383081912994,0.6219584345817566,0.678913950920105,-0.27972277998924255,0.6108447909355164,0.7603372931480408,-0.019779441878199577,0.62751305103302,0.8106095790863037,-0.2527749836444855,0.6177610158920288,0.7690702080726624,-0.013270880095660686,0.6281942129135132,0.8473636507987976,-0.28964340686798096,0.6196097731590271,0.777492105960846,-0.04789789766073227,0.6292863488197327,0.8472663760185242,-0.2630627453327179,0.6176490187644958,0.7751936316490173,-0.03599553555250168,0.6269189119338989,0.836463451385498,-0.2439049780368805,0.5122735500335693,0.5914677381515503,0.09653855860233307,0.4926060736179352,0.5994469523429871,-0.09644392132759094,0.6020349860191345,0.6306290626525879,0.18131223320960999,0.42767468094825745,0.7358523607254028,-0.10032268613576889,0.591282844543457,0.8091445565223694,0.27041128277778625,0.3307448923587799,0.8048210740089417,-0.02918531931936741,0.5768940448760986,0.83899986743927,0.27467283606529236,0.3112443685531616,0.8085821270942688,-0.024955596774816513,0.6288303136825562,0.8443970680236816,0.25512439012527466,0.3571549952030182,0.8703067302703857,-0.08557286858558655,1,0,0,come into a low lunge
0.6676450967788696,0.5297531485557556,-0.10588840395212173,0.672163188457489,0.5125376582145691,-0.09740734100341797,0.6715168356895447,0.5114139318466187,-0.09746143966913223,0.6708117723464966,0.5100190043449402,-0.09748312830924988,0.6720478534698486,0.5118499398231506,-0.12641724944114685,0.6713610887527466,0.5102867484092712,-0.12642434239387512,0.670598030090332,0.5084774494171143,-0.12643663585186005,0.660028338432312,0.49904486536979675,-0.03723031282424927,0.6608812808990479,0.5003460645675659,-0.17053093016147614,0.6574203968048096,0.5349833369255066,-0.08065778762102127,0.6571636199951172,0.5342499613761902,-0.11937808990478516,0.6094697117805481,0.5211392641067505,0.07100119441747665,0.6206501126289368,0.5477299690246582,-0.2289866954088211,0.6069890856742859,0.6404136419296265,0.07426520437002182,0.6217765212059021,0.6791218519210815,-0.2700715959072113,0.6109157204627991,0.7579691410064697,-0.007755832746624947,0.6276668906211853,0.8106917142868042,-0.24016937613487244,0.6178660988807678,0.7681041955947876,-0.00012610638805199414,0.6284306645393372,0.847416877746582,-0.2756519615650177,0.6193840503692627,0.7748440504074097,-0.03425152599811554,0.6296290159225464,0.8472867012023926,-0.2497316151857376,0.6175519227981567,0.7727507948875427,-0.02349224127829075,0.6271284818649292,0.8365941643714905,-0.23138374090194702,0.5125923752784729,0.5922055840492249,0.09557189047336578,0.492631733417511,0.6001523733139038,-0.09548334032297134,0.6022797226905823,0.6305133700370789,0.1776687204837799,0.4284827411174774,0.7365918755531311,-0.09915418922901154,0.5911306738853455,0.8090176582336426,0.2651413083076477,0.33089831471443176,0.8060952425003052,-0.029160035774111748,0.576782763004303,0.8391746282577515,0.2699156701564789,0.3120780885219574,0.8093708157539368,-0.024922912940382957,0.6280187368392944,0.8448946475982666,0.2554934620857239,0.3588239550590515,0.8726456761360168,-0.08319515734910965,0,1,0,place your hands on your front leg knee
0.47296589612960815,0.1577758938074112,-0.09132566303014755,0.4711157977581024,0.1417810618877411,-0.07911882549524307,0.4707646369934082,0.14160461723804474,-0.07910459488630295,0.4702553153038025,0.14134813845157623,-0.07905685901641846,0.46890175342559814,0.14130951464176178,-0.11357489228248596,0.4669853150844574,0.14067880809307098,-0.11362571269273758,0.4647081196308136,0.13981696963310242,-0.1137489527463913,0.4588773548603058,0.14444337785243988,-0.00674594147130847,0.4516430199146271,0.1407911628484726,-0.1626991629600525,0.4683576226234436,0.1733180284500122,-0.05997517332434654,0.4662763178348541,0.17193998396396637,-0.10515989363193512,0.4484594464302063,0.23184092342853546,0.10704247653484344,0.41516920924186707,0.21308471262454987,-0.23246027529239655,0.438122421503067,0.3423830568790436,0.1601894050836563,0.4104396104812622,0.32812321186065674,-0.2752439081668854,0.45098915696144104,0.43917611241340637,0.1003405898809433,0.43582552671432495,0.444622278213501,-0.2771182954311371,0.45183098316192627,0.4740469753742218,0.09894934296607971,0.43583545088768005,0.48366421461105347,-0.3061200678348541,0.4547921121120453,0.4718722403049469,0.07269047200679779,0.44431114196777344,0.4818536937236786,-0.30164292454719543,0.45529741048812866,0.45781585574150085,0.08599135279655457,0.4457300901412964,0.47045108675956726,-0.2731679379940033,0.43839848041534424,0.4600191116333008,0.1015775203704834,0.4199279844760895,0.4519062936306,-0.1015886440873146,0.43152284622192383,0.6336471438407898,0.10239524394273758,0.42245960235595703,0.6309577226638794,-0.09327097237110138,0.4193018972873688,0.8021611571311951,0.166016086935997,0.4123440682888031,0.8161167502403259,-0.04165571555495262,0.407490998506546,0.8315135836601257,0.16650189459323883,0.4006919264793396,0.8496007323265076,-0.042409878224134445,0.45876044034957886,0.834709107875824,0.10136415809392929,0.45569753646850586,0.8535776734352112,-0.13457031548023224,1,0,0,come into a low lunge
0.6675564050674438,0.531014084815979,-0.11017867177724838,0.6722142696380615,0.5138285756111145,-0.10189608484506607,0.6715739965438843,0.5127353668212891,-0.10194900631904602,0.6708862781524658,0.5114652514457703,-0.10197313129901886,0.6720949411392212,0.5130467414855957,-0.13054481148719788,0.6714080572128296,0.5114359259605408,-0.13055464625358582,0.6706507802009583,0.50956791639328,-0.1305651068687439,0.6601814031600952,0.5000635385513306,-0.04168374091386795,0.6609206795692444,0.5007988810539246,-0.1727869063615799,0.6572921276092529,0.5351096987724304,-0.08465155214071274,0.657046377658844,0.5343812108039856,-0.1229325383901596,0.6095163822174072,0.5213060975074768,0.06679495424032211,0.6207793951034546,0.5479851961135864,-0.22876045107841492,0.606461226940155,0.6405954957008362,0.07036266475915909,0.6215490698814392,0.6796990633010864,-0.2655937969684601,0.6155914664268494,0.7451935410499573,-0.006915092468261719,0.6278570294380188,0.8097080588340759,-0.23148471117019653,0.6184342503547668,0.7640053629875183,0.0012625459348782897,0.6290393471717834,0.8475000262260437,-0.2654106914997101,0.6198005080223083,0.771041750907898,-0.03219667449593544,0.6299787759780884,0.8471887707710266,-0.23988011479377747,0.6179593801498413,0.7693957686424255,-0.022196654230356216,0.6273849606513977,0.8362583518028259,-0.22270910441875458,0.5133040547370911,0.5928658246994019,0.09361089020967484,0.49240007996559143,0.6008658409118652,-0.09352708607912064,0.602142870426178,0.6307460069656372,0.1725338250398636,0.42846542596817017,0.7367312908172607,-0.09252681583166122,0.5902436971664429,0.8100112080574036,0.25714588165283203,0.33315104246139526,0.8038328289985657,-0.022447502240538597,0.5765957236289978,0.8401320576667786,0.2613326609134674,0.31214025616645813,0.8079530596733093,-0.018268903717398643,0.6277192831039429,0.8454830646514893,0.24511198699474335,0.3577236533164978,0.8740352988243103,-0.07625219225883484,0,1,0,place your hands on your front leg knee
0.6650254130363464,0.5499793291091919,-0.11637667566537857,0.6713623404502869,0.5311046838760376,-0.10844948142766953,0.670926034450531,0.5286238789558411,-0.10850853472948074,0.670482337474823,0.5259202122688293,-0.10853596776723862,0.6713262796401978,0.5306143760681152,-0.1379804164171219,0.6708665490150452,0.528016984462738,-0.13798627257347107,0.6703562140464783,0.5251047611236572,-0.13799098134040833,0.6607742309570312,0.5090354681015015,-0.04832933843135834,0.6613475680351257,0.510844886302948,-0.18496881425380707,0.6549946665763855,0.5481135249137878,-0.09053821861743927,0.654480516910553,0.5473942756652832,-0.1299200803041458,0.6105415225028992,0.5203709602355957,0.06277591735124588,0.6205024719238281,0.5479516983032227,-0.2426924705505371,0.6067413687705994,0.6400667428970337,0.06627070158720016,0.6215611696243286,0.6798499822616577,-0.2873134911060333,0.6136585474014282,0.7477120757102966,-0.02246314100921154,0.6279743909835815,0.8090386986732483,-0.2507742643356323,0.6190703511238098,0.7578957676887512,-0.018090222030878067,0.6291388273239136,0.8468733429908752,-0.285958468914032,0.6230136752128601,0.7653918862342834,-0.05110814422369003,0.6301517486572266,0.8464407324790955,-0.2611912190914154,0.6186120510101318,0.7662923336029053,-0.03840702772140503,0.627554714679718,0.8356499075889587,-0.2422109693288803,0.513723611831665,0.5921463966369629,0.09428326040506363,0.4919627010822296,0.6000843644142151,-0.09421956539154053,0.6029036641120911,0.6308184862136841,0.18290835618972778,0.42854392528533936,0.7373078465461731,-0.09570647776126862,0.5901271104812622,0.8094715476036072,0.2781570553779602,0.33381956815719604,0.8024923205375671,-0.017936967313289642,0.5763089060783386,0.8404791951179504,0.2832093834877014,0.3121437132358551,0.8059735298156738,-0.013316923752427101,0.6280044913291931,0.8454071283340454,0.2654417157173157,0.3576074242591858,0.8736801147460938,-0.07250399887561798,1,0,0,bring one leg back one leg forward with your fingertips underneath your shoulders on the mat
0.6628456711769104,0.5563606023788452,-0.1160685271024704,0.6701692342758179,0.5406914949417114,-0.10825426876544952,0.6699161529541016,0.5379694104194641,-0.10831744968891144,0.6696992516517639,0.5348368883132935,-0.1083480641245842,0.6702832579612732,0.5393564701080322,-0.1381807178258896,0.670097291469574,0.5361718535423279,-0.1381826549768448,0.6699047088623047,0.5326396822929382,-0.13818621635437012,0.6620094776153564,0.5155638456344604,-0.048779819160699844,0.6623347997665405,0.5161091685295105,-0.18681639432907104,0.6531477570533752,0.5525462031364441,-0.09035436809062958,0.6525306105613708,0.5512583255767822,-0.13024598360061646,0.6119853258132935,0.518346905708313,0.06328026205301285,0.6206848621368408,0.547486424446106,-0.2456425130367279,0.6070274710655212,0.63956618309021,0.06703151762485504,0.6215447187423706,0.6786584854125977,-0.2896828353404999,0.6130505800247192,0.7568889856338501,-0.02241533249616623,0.6285475492477417,0.8094322681427002,-0.24231858551502228,0.619678795337677,0.7621737718582153,-0.01817432977259159,0.6298486590385437,0.8463061451911926,-0.27555331587791443,0.6230437159538269,0.775964081287384,-0.050778042525053024,0.6309418082237244,0.8459585905075073,-0.2512094974517822,0.6195176243782043,0.767901599407196,-0.03833148628473282,0.6282883286476135,0.8354252576828003,-0.23346802592277527,0.5130733847618103,0.5902237296104431,0.09577783942222595,0.4924573302268982,0.5986708998680115,-0.09573602676391602,0.6044608950614929,0.6305475234985352,0.19709520041942596,0.43002748489379883,0.7376635670661926,-0.09418667107820511,0.5910136103630066,0.8042023181915283,0.2988254427909851,0.33430737257003784,0.8009591698646545,-0.008226608857512474,0.5763806700706482,0.8375934958457947,0.30463486909866333,0.31253111362457275,0.802013099193573,-0.0022467977833002806,0.6297234296798706,0.8448883891105652,0.2890637516975403,0.35726669430732727,0.871368408203125,-0.05927271395921707,0,1,0,place your hands on your front leg knee
0.6623475551605225,0.5576483011245728,-0.11656348407268524,0.6695592403411865,0.5423572063446045,-0.10917482525110245,0.6693649888038635,0.5396003127098083,-0.10924144089221954,0.6692003607749939,0.5364572405815125,-0.1092747151851654,0.6697320342063904,0.5413476824760437,-0.13886712491512299,0.6696499586105347,0.5383874177932739,-0.138872429728508,0.6695613265037537,0.5350853800773621,-0.13886748254299164,0.6620327830314636,0.517754316329956,-0.050757087767124176,0.6623719334602356,0.5187147855758667,-0.18726341426372528,0.6528682112693787,0.554202675819397,-0.09125735610723495,0.6522045135498047,0.5534836649894714,-0.13087697327136993,0.6120480895042419,0.5187904238700867,0.061232879757881165,0.62086021900177,0.5497413873672485,-0.24474628269672394,0.6065360307693481,0.6383230090141296,0.06757132709026337,0.6217014193534851,0.6801066398620605,-0.28199055790901184,0.6132498383522034,0.7560666799545288,-0.01720351353287697,0.6287822723388672,0.812341570854187,-0.23353785276412964,0.6200183033943176,0.7607784867286682,-0.012354660779237747,0.6301748156547546,0.8485667705535889,-0.2658187448978424,0.6238371729850769,0.7647008895874023,-0.04449641704559326,0.6312379240989685,0.8476840853691101,-0.24199745059013367,0.6198258996009827,0.7651073336601257,-0.0327206589281559,0.6285191774368286,0.8369115591049194,-0.22474457323551178,0.5126367211341858,0.5900774002075195,0.09560298174619675,0.49374449253082275,0.5994239449501038,-0.0955573096871376,0.6020528674125671,0.6328275203704834,0.19747677445411682,0.43127116560935974,0.7383211851119995,-0.09562637656927109,0.589280903339386,0.8049149513244629,0.30030715465545654,0.3346843719482422,0.799933135509491,-0.018922455608844757,0.576119065284729,0.837714433670044,0.30608898401260376,0.3130115568637848,0.8002373576164246,-0.01406900491565466,0.6276794672012329,0.8442619442939758,0.2903427481651306,0.3556627333164215,0.8714004755020142,-0.07287196069955826,1,0,0,make sure that your feet are hips-width in distance and that your front leg shin is in a nice straight line over the top of the front foot
0.6607834696769714,0.5607855916023254,-0.12266185879707336,0.668140709400177,0.5467069149017334,-0.11548726260662079,0.6679190397262573,0.5440247058868408,-0.11555246263742447,0.6677351593971252,0.5408250689506531,-0.1155872792005539,0.668427050113678,0.5451979041099548,-0.1454618126153946,0.6684185862541199,0.5420474410057068,-0.14546318352222443,0.6683957576751709,0.5385696291923523,-0.14546255767345428,0.6615305542945862,0.5214141011238098,-0.05720721185207367,0.6619256734848022,0.5214162468910217,-0.1949629932641983,0.651281476020813,0.5575494170188904,-0.09732028841972351,0.6506055593490601,0.5563421845436096,-0.13728804886341095,0.6123086810112,0.5199640989303589,0.05587285757064819,0.620875358581543,0.5508503913879395,-0.25479796528816223,0.6074594855308533,0.6392934322357178,0.060296062380075455,0.6227526068687439,0.6808047294616699,-0.3026562035083771,0.61712247133255,0.751451849937439,-0.027111422270536423,0.6287898421287537,0.8117648959159851,-0.25994396209716797,0.6200164556503296,0.7618146538734436,-0.023188451305031776,0.6297060251235962,0.8484649658203125,-0.2942320704460144,0.6225795149803162,0.7810412645339966,-0.05567566305398941,0.630812406539917,0.848041832447052,-0.27029478549957275,0.6196643114089966,0.7779718637466431,-0.04301835969090462,0.6282616853713989,0.8368341326713562,-0.25144049525260925,0.5148279666900635,0.5910021662712097,0.09679698199033737,0.49423858523368835,0.6013136506080627,-0.09676031023263931,0.6008049845695496,0.6363401412963867,0.19762022793293,0.43090859055519104,0.7384777665138245,-0.10146772116422653,0.5886350274085999,0.8087648153305054,0.30484825372695923,0.3328426480293274,0.8011916279792786,-0.027991797775030136,0.5764241814613342,0.8402630090713501,0.3108096122741699,0.31349027156829834,0.8000895380973816,-0.023114850744605064,0.6264663338661194,0.8467435836791992,0.29170480370521545,0.35569003224372864,0.8719992637634277,-0.08453783392906189,0,1,0,place your hands on your front leg knee
